index,L1_Orig,L2_Orig,L3_Orig,tuple_orig,L1_Edit_Final,L1_chg,L2_Edit_Final,L2_chg,L3_Edit_Final,L3_chg,RR_100b_Edit,RR_101_Edit,CSR_Nbhd_Count,CSR_Nbhd_Edit,,CSR_Nbhd_Info,CSR_City_Count,CSR_City_Edit,,CSR_City_Info,CSR_Cnty_Count,CSR_Cnty_Edit,,CSR_Cnty_Info
79,Kitavi,Bukavu,Congo ( Kinshasa),"('Kitavi', 'Bukavu', 'Congo ( Kinshasa)')",Kitavi,FALSE,Bukavu,FALSE,Kinshasa,TRUE,,,1,Kitavi,FALSE,Does not exist in Google Maps.,34,Bukavu,FALSE,,1,Kinshasa,TRUE,
1248,Kisii,Kisii,Kisii,"('Kisii', 'Kisii', 'Kisii')",Kisii,FALSE,Kisii,FALSE,Kisii,FALSE,,,36,Kisii,FALSE,,36,Kisii,FALSE,,36,Kisii,FALSE,
7419,Kajulu,Kisumu,Kisumu,"('Kajulu', 'Kisumu', 'Kisumu')",Kajulu,FALSE,Kisumu,FALSE,Kisumu,FALSE,,,3,Kajulu,FALSE,,75,Kisumu,FALSE,,75,Kisumu,FALSE,
7868,Kitale,Kitale,Kitale,"('Kitale', 'Kitale', 'Kitale')",Kitale,FALSE,Kitale,FALSE,Kitale,FALSE,,,10,Kitale,FALSE,,10,Kitale,FALSE,,10,Kitale,FALSE,
972,Kumasi,Kumasi,Kumasi,"('Kumasi', 'Kumasi', 'Kumasi')",Kumasi,FALSE,Kumasi,FALSE,Kumasi,FALSE,,,54,Kumasi,FALSE,,54,Kumasi,FALSE,,54,Kumasi,FALSE,
376,Msinga,Msinga,Kwazulu Natal,"('Msinga', 'Msinga', 'Kwazulu Natal')",Msinga,FALSE,Msinga,FALSE,KwaZulu-Natal,TRUE,,,3,Msinga,FALSE,,3,Msinga,FALSE,,1,KwaZulu-Natal,TRUE,
5958,-1,-1,Lesotho,"('-1', '-1', 'Lesotho')",-1,FALSE,-1,FALSE,Lesotho,FALSE,,,4395,-1,FALSE,,4395,-1,FALSE,,8,Lesotho,FALSE,
6603,-1,Hamarwala,Lesotho,"('-1', 'Hamarwala', 'Lesotho')",-1,FALSE,Hamarwala,FALSE,Lesotho,FALSE,"('-1', 'Hamarwala', 'Lesetho')",,4395,-1,FALSE,,1,Hamarwala,FALSE,,8,Lesotho,FALSE,
6211,-1,Haseqhatse,Lesotho,"('-1', 'Haseqhatse', 'Lesotho')",-1,FALSE,Haseqhatse,FALSE,Lesotho,FALSE,,,4395,-1,FALSE,,1,Haseqhatse,FALSE,,8,Lesotho,FALSE,
8952,-1,Leribe Matlame,Lesotho,"('-1', 'Leribe Matlame', 'Lesotho')",-1,FALSE,-19,TRUE,Lesotho,FALSE,,,4395,-1,FALSE,,,,TRUE,,8,Lesotho,FALSE,
1383,-1,Mafeteng,Lesotho,"('-1', 'Mafeteng', 'Lesotho')",-1,FALSE,Mafeteng,FALSE,Lesotho,FALSE,,,4395,-1,FALSE,,2,Mafeteng,FALSE,,8,Lesotho,FALSE,
5255,-1,Mapotsoe,Lesotho,"('-1', 'Mapotsoe', 'Lesotho')",-1,FALSE,Mapotsoe,FALSE,Lesotho,FALSE,,,4395,-1,FALSE,,1,Mapotsoe,FALSE,,8,Lesotho,FALSE,
8147,-1,Maseru,Lesotho,"('-1', 'Maseru', 'Lesotho')",-1,FALSE,Maseru,FALSE,Lesotho,FALSE,,,4395,-1,FALSE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
4495,-1,Mokhotlong,Lesotho,"('-1', 'Mokhotlong', 'Lesotho')",-1,FALSE,Mokhotlong,FALSE,Lesotho,FALSE,,,4395,-1,FALSE,,,,TRUE,,8,Lesotho,FALSE,
3831,-1,Semonkong,Lesotho,"('-1', 'Semonkong', 'Lesotho')",-1,FALSE,Semonkong,FALSE,Lesotho,FALSE,,,4395,-1,FALSE,,1,Semonkong,FALSE,,8,Lesotho,FALSE,
942,-1,Thaba Busiu,Lesotho,"('-1', 'Thaba Busiu', 'Lesotho')",-1,FALSE,Thaba Bosiu,TRUE,Lesotho,FALSE,,,4395,-1,FALSE,,,,TRUE,,8,Lesotho,FALSE,
2960,-1,Thaba_Tseka,Lesotho,"('-1', 'Thaba_Tseka', 'Lesotho')",-1,FALSE,Thaba-Tseka,TRUE,Lesotho,FALSE,,,4395,-1,FALSE,,,,TRUE,,8,Lesotho,FALSE,
6830,-1,Thababosiu,Lesotho,"('-1', 'Thababosiu', 'Lesotho')",-1,FALSE,Thababosiu,FALSE,Lesotho,FALSE,,,4395,-1,FALSE,,1,Thababosiu,FALSE,,8,Lesotho,FALSE,
4275,-1,Thabana-Morena,Lesotho,"('-1', 'Thabana-Morena', 'Lesotho')",-1,FALSE,Thabana-Morena,FALSE,Lesotho,FALSE,,,4395,-1,FALSE,,1,Thabana-Morena,FALSE,,8,Lesotho,FALSE,
6048,-1,Whitehill,Lesotho,"('-1', 'Whitehill', 'Lesotho')",-1,FALSE,-19,TRUE,Lesotho,FALSE,,,4395,-1,FALSE,,,,TRUE,,8,Lesotho,FALSE,
8470,Botha Bothe,Maseru,Lesotho,"('Botha Bothe', 'Maseru', 'Lesotho')",Butha-Buthe,TRUE,Maseru,FALSE,Lesotho,FALSE,,,,,TRUE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
4106,Hamarwala,Pitseng,Lesotho,"('Hamarwala', 'Pitseng', 'Lesotho')",Hamarwala,FALSE,Pitseng,FALSE,Lesotho,FALSE,,,1,Hamarwala,FALSE,,2,Pitseng,FALSE,,8,Lesotho,FALSE,
2637,Haseqhatse,Maseru,Lesotho,"('Haseqhatse', 'Maseru', 'Lesotho')",Haseqhatse,FALSE,Maseru,FALSE,Lesotho,FALSE,,,1,Haseqhatse,FALSE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
4533,haseqhatse,maseru,Lesotho,"('haseqhatse', 'maseru', 'Lesotho')",Haseqhatse,FALSE,Maseru,FALSE,Lesotho,FALSE,,,,,TRUE,,,,TRUE,,8,Lesotho,FALSE,
6319,Hlotse,Hlotse,Lesotho,"('Hlotse', 'Hlotse', 'Lesotho')",Hlotse,FALSE,Hlotse,FALSE,Lesotho,FALSE,,,1,Hlotse,FALSE,,1,Hlotse,FALSE,,8,Lesotho,FALSE,
1611,Leribe,Leribe,Lesotho,"('Leribe', 'Leribe', 'Lesotho')",Leribe,FALSE,Leribe,FALSE,Lesotho,FALSE,,,2,Leribe,FALSE,,2,Leribe,FALSE,,8,Lesotho,FALSE,
2569,Leribe Matlame,Hlotse,Lesotho,"('Leribe Matlame', 'Hlotse', 'Lesotho')",-19,TRUE,Hlotse,FALSE,Lesotho,FALSE,,,,,TRUE,,1,Hlotse,FALSE,,8,Lesotho,FALSE,
8853,Lerime Matlame,Hlotse,Lesotho,"('Lerime Matlame', 'Hlotse', 'Lesotho')",-19,TRUE,Hlotse,FALSE,Lesotho,FALSE,,,,,TRUE,,1,Hlotse,FALSE,,8,Lesotho,FALSE,
2829,Mafeteng,Mafeteng,Lesotho,"('Mafeteng', 'Mafeteng', 'Lesotho')",Mafeteng,FALSE,Mafeteng,FALSE,Lesotho,FALSE,,,2,Mafeteng,FALSE,,2,Mafeteng,FALSE,,8,Lesotho,FALSE,
5219,Mafeteng,Maseru,Lesotho,"('Mafeteng', 'Maseru', 'Lesotho')",Mafeteng,FALSE,Maseru,FALSE,Lesotho,FALSE,,,2,Mafeteng,FALSE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
6250,Mapotsoe,Leribe,Lesotho,"('Mapotsoe', 'Leribe', 'Lesotho')",Mapotsoe,FALSE,Leribe,FALSE,Lesotho,FALSE,,,1,Mapotsoe,FALSE,,2,Leribe,FALSE,,8,Lesotho,FALSE,
7079,Maputsoe,Maputsoe,Lesotho,"('Maputsoe', 'Maputsoe', 'Lesotho')",Maputsoe,FALSE,Maputsoe,FALSE,Lesotho,FALSE,,,1,Maputsoe,FALSE,,1,Maputsoe,FALSE,,8,Lesotho,FALSE,
8848,Masana,Masana,Lesotho,"('Masana', 'Masana', 'Lesotho')",-19,TRUE,-19,TRUE,Lesotho,FALSE,,,,,TRUE,,,,TRUE,,8,Lesotho,FALSE,
8377,Maseru,Maseru,Lesotho,"('Maseru', 'Maseru', 'Lesotho')",Maseru,FALSE,Maseru,FALSE,Lesotho,FALSE,,,14,Maseru,FALSE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
6363,Mashupa,Maseru,Lesotho,"('Mashupa', 'Maseru', 'Lesotho')",Masupha,TRUE,Maseru,FALSE,Lesotho,FALSE,,,,,TRUE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
1873,Masupa,Mase,Lesotho,"('Masupa', 'Mase', 'Lesotho')",Masupha,TRUE,Maseru,TRUE,Lesotho,FALSE,,,,,TRUE,,,,TRUE,,8,Lesotho,FALSE,
3991,Masupa,Maseru,Lesotho,"('Masupa', 'Maseru', 'Lesotho')",Masupha,TRUE,Maseru,FALSE,Lesotho,FALSE,,,,,TRUE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
5159,Moela,Butha-Buthe,Lesotho,"('Moela', 'Butha-Buthe', 'Lesotho')",Mojela,TRUE,Butha-Buthe,FALSE,Lesotho,FALSE,,,,,TRUE,,,,TRUE,,8,Lesotho,FALSE,
1851,Mokhotlong,Maseru,Lesotho,"('Mokhotlong', 'Maseru', 'Lesotho')",Mokhotlong,FALSE,Maseru,FALSE,Lesotho,FALSE,,,,,TRUE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
4602,Pitseng,Pitseng,Lesotho,"('Pitseng', 'Pitseng', 'Lesotho')",Pitseng,FALSE,Pitseng,FALSE,Lesotho,FALSE,,"('Pitseng', 'Pitseng', 'Lesetho')",2,Pitseng,FALSE,,2,Pitseng,FALSE,,8,Lesotho,FALSE,
4284,Qacha-Snack,Qacha-Snack,Lesotho,"('Qacha-Snack', 'Qacha-Snack', 'Lesotho')",Qacha-Snack,FALSE,Qacha-Snack,FALSE,Lesotho,FALSE,,,1,Qacha-Snack,FALSE,,1,Qacha-Snack,FALSE,,8,Lesotho,FALSE,
3246,Semonkong,Thaba-Tseka,Lesotho,"('Semonkong', 'Thaba-Tseka', 'Lesotho')",Semonkong,FALSE,Thaba-Tseka,FALSE,Lesotho,FALSE,,,1,Semonkong,FALSE,,2,Thaba-Tseka,FALSE,,8,Lesotho,FALSE,
2808,Thaba Bisiu,Maseru,Lesotho,"('Thaba Bisiu', 'Maseru', 'Lesotho')",-19,TRUE,Maseru,FALSE,Lesotho,FALSE,,,,,TRUE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
2531,Thaba Busiu,Maseru,Lesotho,"('Thaba Busiu', 'Maseru', 'Lesotho')",-19,TRUE,Maseru,FALSE,Lesotho,FALSE,,,,,TRUE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
8748,Thaba Tseka,Thaba Tseka,Lesotho,"('Thaba Tseka', 'Thaba Tseka', 'Lesotho')",Thaba Tseka,FALSE,Thaba Tseka,FALSE,Lesotho,FALSE,,,1,Thaba Tseka,FALSE,,1,Thaba Tseka,FALSE,,8,Lesotho,FALSE,
5702,Thaba-Tseka,Johannesburg,Lesotho,"('Thaba-Tseka', 'Johannesburg', 'Lesotho')",Thaba-Tseka,FALSE,Johannesburg,FALSE,Lesotho,FALSE,,,2,Thaba-Tseka,FALSE,,266,Johannesburg,FALSE,,8,Lesotho,FALSE,
5585,Thaba-Tseka,Maseru,Lesotho,"('Thaba-Tseka', 'Maseru', 'Lesotho')",Thaba-Tseka,FALSE,Maseru,FALSE,Lesotho,FALSE,,,2,Thaba-Tseka,FALSE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
436,Thababosiu,Maseru,Lesotho,"('Thababosiu', 'Maseru', 'Lesotho')",Thababosiu,FALSE,Maseru,FALSE,Lesotho,FALSE,,,1,Thababosiu,FALSE,,14,Maseru,FALSE,,8,Lesotho,FALSE,
3732,Whitehill,QachaÃ¢â‚¬â„¢S Nek,Lesotho,"('Whitehill', 'QachaÃ¢â‚¬â„¢S Nek', 'Lesotho')",-19,TRUE,-19,TRUE,Lesotho,FALSE,,,,,TRUE,,,,TRUE,,8,Lesotho,FALSE,
5712,Whitehill,QachaÃ¢â‚¬â„¢s Nek,Lesotho,"('Whitehill', 'QachaÃ¢â‚¬â„¢s Nek', 'Lesotho')",-19,TRUE,-19,TRUE,Lesotho,FALSE,,,,,TRUE,,,,TRUE,,8,Lesotho,FALSE,
3251,-1,Basa Community,Liberia,"('-1', 'Basa Community', 'Liberia')",-1,FALSE,Liberia,TRUE,Liberia,FALSE,,,4395,-1,FALSE,,,,TRUE,,2,Liberia,FALSE,
4330,-1,Kpowelin,Liberia,"('-1', 'Kpowelin', 'Liberia')",-1,FALSE,Kpowelin,FALSE,Liberia,FALSE,,,4395,-1,FALSE,,1,Kpowelin,FALSE,Does not exist in Google Maps.,2,Liberia,FALSE,
6703,Basa,Gbarnga,Liberia,"('Basa', 'Gbarnga', 'Liberia')",Basa,FALSE,Gbarnga,FALSE,Liberia,FALSE,,,1,Basa,FALSE,,2,Gbarnga,FALSE,,2,Liberia,FALSE,
8351,Gbarnga,Gbarnga,Liberia,"('Gbarnga', 'Gbarnga', 'Liberia')",Gbarnga,FALSE,Gbarnga,FALSE,Liberia,FALSE,,,2,Gbarnga,FALSE,,2,Gbarnga,FALSE,,2,Liberia,FALSE,
5882,Kpowelin,Zwedru,Liberia,"('Kpowelin', 'Zwedru', 'Liberia')",Kpowelin,FALSE,Zwedru,FALSE,Liberia,FALSE,,,1,Kpowelin,FALSE,Does not exist in Google Maps.,1,Zwedru,FALSE,,2,Liberia,FALSE,
1567,Ziohn Town,Ziohn Town,Liberia,"('Ziohn Town', 'Ziohn Town', 'Liberia')",Ziohn Town,FALSE,Ziohn Town,FALSE,Liberia,FALSE,,,1,Ziohn Town,FALSE,,1,Ziohn Town,FALSE,,2,Liberia,FALSE,
582,Golgotha,Thohoyandou,Limpopo,"('Golgotha', 'Thohoyandou', 'Limpopo')",-19,TRUE,Thohoyandou,FALSE,South Africa,TRUE,,,,,TRUE,,19,Thohoyandou,FALSE,,4,Limpopo,FALSE,
4674,Polokwane,Polokwane,Limpopo,"('Polokwane', 'Polokwane', 'Limpopo')",Polokwane,FALSE,Polokwane,FALSE,South Africa,TRUE,,,12,Polokwane,FALSE,,12,Polokwane,FALSE,,4,Limpopo,FALSE,
742,Sibasa,Thohoyandou,Limpopo,"('Sibasa', 'Thohoyandou', 'Limpopo')",Sibasa,FALSE,Thohoyandou,FALSE,South Africa,TRUE,,,,,TRUE,,19,Thohoyandou,FALSE,,4,Limpopo,FALSE,
4201,Tshaulu,Thohoyandou,Limpopo,"('Tshaulu', 'Thohoyandou', 'Limpopo')",Tshaulu,FALSE,Thohoyandou,FALSE,South Africa,TRUE,,,2,Tshaulu,FALSE,,19,Thohoyandou,FALSE,,4,Limpopo,FALSE,
8187,Vhufuli,Thohoyandou,Limpopo,"('Vhufuli', 'Thohoyandou', 'Limpopo')",Vhufuli,FALSE,Thohoyandou,FALSE,South Africa,TRUE,,,1,Vhufuli,FALSE,,19,Thohoyandou,FALSE,,4,Limpopo,FALSE,
4099,Dubai,Dubai,London,"('Dubai', 'Dubai', 'London')",Dubai,FALSE,Dubai,FALSE,United Arab Emirates,TRUE,,,,,TRUE,,,,TRUE,,2,London,FALSE,
8435,London,London,London,"('London', 'London', 'London')",London,FALSE,London,FALSE,United Kingdom,TRUE,,,2,London,FALSE,,2,London,FALSE,,2,London,FALSE,
4761,New York,New York,London,"('New York', 'New York', 'London')",New York,FALSE,New York,FALSE,United States,TRUE,,,1,New York,FALSE,,1,New York,FALSE,,2,London,FALSE,
7902,United Kingdom,United Kingdom,London,"('United Kingdom', 'United Kingdom', 'London')",United Kingdom,FALSE,United Kingdom,FALSE,United Kingdom,TRUE,,,1,United Kingdom,FALSE,,1,United Kingdom,FALSE,,2,London,FALSE,
4621,Masingq,Masingq,Machakos,"('Masingq', 'Masingq', 'Machakos')",-19,TRUE,-19,TRUE,Machakos,FALSE,,,,,TRUE,,,,TRUE,,42,Machakos,FALSE,
7509,Kripan,Kripan,Mafikeng,"('Kripan', 'Kripan', 'Mafikeng')",Kripan,FALSE,Kripan,FALSE,Mafikeng,FALSE,,,1,Kripan,FALSE,,1,Kripan,FALSE,,3,Mafikeng,FALSE,
504,Vleinfontein,Vleinfontein,Makhado,"('Vleinfontein', 'Vleinfontein', 'Makhado')",Vleinfontein,FALSE,Vleinfontein,FALSE,Makhado,FALSE,,,1,Vleinfontein,FALSE,,1,Vleinfontein,FALSE,,9,Makhado,FALSE,
5782,Kiteta,Masii,Makueni,"('Kiteta', 'Masii', 'Makueni')",Kiteta,FALSE,Masii,FALSE,Makueni,FALSE,,,1,Kiteta,FALSE,,2,Masii,FALSE,,12,Makueni,FALSE,
1960,-1,-1,Malawi,"('-1', '-1', 'Malawi')",-1,FALSE,-1,FALSE,Malawi,FALSE,,,4395,-1,FALSE,,4395,-1,FALSE,,17,Malawi,FALSE,
6585,-1,Blantyre,Malawi,"('-1', 'Blantyre', 'Malawi')",-1,FALSE,Blantyre,FALSE,Malawi,FALSE,,,4395,-1,FALSE,,11,Blantyre,FALSE,,17,Malawi,FALSE,
2291,-1,Bolawawo,Malawi,"('-1', 'Bolawawo', 'Malawi')",-1,FALSE,Bulawayo,TRUE,Malawi,FALSE,,,4395,-1,FALSE,,1,Bulawayo,TRUE,,17,Malawi,FALSE,
2365,-1,Chibula,Malawi,"('-1', 'Chibula', 'Malawi')",-1,FALSE,Chibula Ngulube,TRUE,Malawi,FALSE,,,4395,-1,FALSE,,,,TRUE,,17,Malawi,FALSE,
1337,-1,Chikwana,Malawi,"('-1', 'Chikwana', 'Malawi')",-1,FALSE,Chikwawa,TRUE,Malawi,FALSE,,,4395,-1,FALSE,,1,Chikwawa,TRUE,,17,Malawi,FALSE,
7310,-1,Chikwawa,Malawi,"('-1', 'Chikwawa', 'Malawi')",-1,FALSE,Chikwawa,FALSE,Malawi,FALSE,,,4395,-1,FALSE,,1,Chikwawa,FALSE,,17,Malawi,FALSE,
3837,-1,Dedza,Malawi,"('-1', 'Dedza', 'Malawi')",-1,FALSE,Dedza,FALSE,Malawi,FALSE,,,4395,-1,FALSE,,1,Dedza,FALSE,,17,Malawi,FALSE,
84,-1,Engalaweni,Malawi,"('-1', 'Engalaweni', 'Malawi')",-1,FALSE,Engalaweni,FALSE,Malawi,FALSE,,,4395,-1,FALSE,,1,Engalaweni,FALSE,,17,Malawi,FALSE,
2069,-1,Hali,Malawi,"('-1', 'Hali', 'Malawi')",-1,FALSE,Hali,FALSE,Malawi,FALSE,,,4395,-1,FALSE,,1,Hali,FALSE,,17,Malawi,FALSE,
6309,-1,Khachenga,Malawi,"('-1', 'Khachenga', 'Malawi')",-1,FALSE,Khachenga,FALSE,Malawi,FALSE,,,4395,-1,FALSE,,1,Khachenga,FALSE,,17,Malawi,FALSE,
4981,-1,Mkhulu,Malawi,"('-1', 'Mkhulu', 'Malawi')",-1,FALSE,Mkhulu,FALSE,Malawi,FALSE,,,4395,-1,FALSE,,1,Mkhulu,FALSE,,17,Malawi,FALSE,
6118,-1,Mogoshi,Malawi,"('-1', 'Mogoshi', 'Malawi')",-1,FALSE,-19,TRUE,Malawi,FALSE,,,4395,-1,FALSE,,,,TRUE,,17,Malawi,FALSE,
7227,-1,Muzimba,Malawi,"('-1', 'Muzimba', 'Malawi')",-1,FALSE,Muzimba,FALSE,Malawi,FALSE,,,4395,-1,FALSE,,1,Muzimba,FALSE,,17,Malawi,FALSE,
417,-1,Thotu,Malawi,"('-1', 'Thotu', 'Malawi')",-1,FALSE,Thotu,FALSE,Malawi,FALSE,,,4395,-1,FALSE,,2,Thotu,FALSE,,17,Malawi,FALSE,
1891,-1,Yesaya,Malawi,"('-1', 'Yesaya', 'Malawi')",-1,FALSE,Yesaya,FALSE,Malawi,FALSE,,,4395,-1,FALSE,,1,Yesaya,FALSE,,17,Malawi,FALSE,
1431,-1,Yesaya Shumba,Malawi,"('-1', 'Yesaya Shumba', 'Malawi')",-1,FALSE,Yesaya,TRUE,Malawi,FALSE,,,4395,-1,FALSE,,,,TRUE,,17,Malawi,FALSE,
7300,Amerca,Lumphu,Malawi,"('Amerca', 'Lumphu', 'Malawi')",-19,TRUE,Balaka,TRUE,Malawi,FALSE,,,,,TRUE,,,,TRUE,,17,Malawi,FALSE,
5153,Balaka,Balaka,Malawi,"('Balaka', 'Balaka', 'Malawi')",Balaka,FALSE,Balaka,FALSE,Malawi,FALSE,,,1,Balaka,FALSE,,1,Balaka,FALSE,,17,Malawi,FALSE,
8198,Beraka,Beraka,Malawi,"('Beraka', 'Beraka', 'Malawi')",Baraka,TRUE,Baraka,TRUE,Malawi,FALSE,,,1,Baraka,TRUE,,1,Baraka,TRUE,,17,Malawi,FALSE,
2730,Blantye,Blantye,Malawi,"('Blantye', 'Blantye', 'Malawi')",Blantyre,TRUE,Blantyre,TRUE,Malawi,FALSE,,,1,Blantyre,TRUE,,1,Blantyre,TRUE,,17,Malawi,FALSE,
3912,Blantyre,Blantyre,Malawi,"('Blantyre', 'Blantyre', 'Malawi')",Blantyre,FALSE,Blantyre,FALSE,Malawi,FALSE,,,11,Blantyre,FALSE,,11,Blantyre,FALSE,,17,Malawi,FALSE,
8525,Blk,Blantire,Malawi,"('Blk', 'Blantire', 'Malawi')",-19,TRUE,Blantyre,TRUE,Malawi,FALSE,,,1,Block,TRUE,,1,Blantyre,TRUE,,17,Malawi,FALSE,
1893,Blk,Blantyre,Malawi,"('Blk', 'Blantyre', 'Malawi')",-19,TRUE,Blantyre,FALSE,Malawi,FALSE,,,1,Block,TRUE,,11,Blantyre,FALSE,,17,Malawi,FALSE,
3692,blk,Blantyre,Malawi,"('blk', 'Blantyre', 'Malawi')",-19,TRUE,Blantyre,FALSE,Malawi,FALSE,,,,,TRUE,,11,Blantyre,FALSE,,17,Malawi,FALSE,
4210,Blk,Blk,Malawi,"('Blk', 'Blk', 'Malawi')",-19,TRUE,Block,TRUE,Malawi,FALSE,,,1,Block,TRUE,,1,Block,TRUE,,17,Malawi,FALSE,
5269,Bolawawo,Bolawawo,Malawi,"('Bolawawo', 'Bolawawo', 'Malawi')",Bulawayo,TRUE,Bulawayo,TRUE,Malawi,FALSE,,,1,Bulawayo,TRUE,,1,Bulawayo,TRUE,,17,Malawi,FALSE,
8479,Chibula,Mzimba,Malawi,"('Chibula', 'Mzimba', 'Malawi')",Chibula Ngulube ,TRUE,Mzimba,FALSE,Malawi,FALSE,,,,,TRUE,,3,Mzimba,FALSE,,17,Malawi,FALSE,
4223,Chikwana,Blantyre,Malawi,"('Chikwana', 'Blantyre', 'Malawi')",Chikwawa,TRUE,Blantyre,FALSE,Malawi,FALSE,,,1,Chikwawa,TRUE,,11,Blantyre,FALSE,,17,Malawi,FALSE,
3441,Chikwawa,Blantyre,Malawi,"('Chikwawa', 'Blantyre', 'Malawi')",Chikwawa,FALSE,Blantyre,FALSE,Malawi,FALSE,,,1,Chikwawa,FALSE,,11,Blantyre,FALSE,,17,Malawi,FALSE,
8863,Chiwaka,Mzimba,Malawi,"('Chiwaka', 'Mzimba', 'Malawi')",Chikwawa,TRUE,Mzimba,FALSE,Malawi,FALSE,,,,,TRUE,,3,Mzimba,FALSE,,17,Malawi,FALSE,
2090,Dedza,Blantyre,Malawi,"('Dedza', 'Blantyre', 'Malawi')",Dedza,FALSE,Blantyre,FALSE,Malawi,FALSE,,,1,Dedza,FALSE,,11,Blantyre,FALSE,,17,Malawi,FALSE,
1722,Don'T Know,Blantyre,Malawi,"(""Don'T Know"", 'Blantyre', 'Malawi')",-15,TRUE,Blantyre,FALSE,Malawi,FALSE,,,,,TRUE,,11,Blantyre,FALSE,,17,Malawi,FALSE,
2994,Ekwendeni,Mzuzu,Malawi,"('Ekwendeni', 'Mzuzu', 'Malawi')",Ekwendeni,FALSE,Mzuzu,FALSE,Malawi,FALSE,,,,,TRUE,,7,Mzuzu,FALSE,,17,Malawi,FALSE,
5936,Embangweni,Embangweni,Malawi,"('Embangweni', 'Embangweni', 'Malawi')",Embangweni,FALSE,Embangweni,FALSE,Malawi,FALSE,,,2,Embangweni,FALSE,,2,Embangweni,FALSE,,17,Malawi,FALSE,
2488,Engalaweni,Engalaweni,Malawi,"('Engalaweni', 'Engalaweni', 'Malawi')",Engalaweni,FALSE,Engalaweni,FALSE,Malawi,FALSE,,,1,Engalaweni,FALSE,,1,Engalaweni,FALSE,,17,Malawi,FALSE,
3075,Engalaweni,Mzimba,Malawi,"('Engalaweni', 'Mzimba', 'Malawi')",Engalaweni,FALSE,Mzimba,FALSE,Malawi,FALSE,,,1,Engalaweni,FALSE,,3,Mzimba,FALSE,,17,Malawi,FALSE,
4156,Hali,Embangweni,Malawi,"('Hali', 'Embangweni', 'Malawi')",Hali,FALSE,Embangweni,FALSE,Malawi,FALSE,,,1,Hali,FALSE,,2,Embangweni,FALSE,,17,Malawi,FALSE,
2007,Karonga,Karonga,Malawi,"('Karonga', 'Karonga', 'Malawi')",Karonga,FALSE,Karonga,FALSE,Malawi,FALSE,,,2,Karonga,FALSE,,2,Karonga,FALSE,,17,Malawi,FALSE,
6142,Kayeleka,Embangwani,Malawi,"('Kayeleka', 'Embangwani', 'Malawi')",Kayeleka,FALSE,Embangweni,TRUE,Malawi,FALSE,,,,,TRUE,,,,TRUE,,17,Malawi,FALSE,
2276,Khachenga,Balaka,Malawi,"('Khachenga', 'Balaka', 'Malawi')",Khachenga,FALSE,Balaka,FALSE,Malawi,FALSE,,,1,Khachenga,FALSE,,1,Balaka,FALSE,,17,Malawi,FALSE,
5548,Lwazi,Mzuzu,Malawi,"('Lwazi', 'Mzuzu', 'Malawi')",-19,TRUE,Mzuzu,FALSE,Malawi,FALSE,,,,,TRUE,,7,Mzuzu,FALSE,,17,Malawi,FALSE,
4758,Magoshi,Blantyre,Malawi,"('Magoshi', 'Blantyre', 'Malawi')",Mangochi,TRUE,Blantyre,FALSE,Malawi,FALSE,,,1,Magoshi,FALSE,,11,Blantyre,FALSE,,17,Malawi,FALSE,
8185,magoshi,Blantyre,Malawi,"('magoshi', 'Blantyre', 'Malawi')",Mangochi,TRUE,Blantyre,FALSE,Malawi,FALSE,,,,,TRUE,,11,Blantyre,FALSE,,17,Malawi,FALSE,
8995,Malawi,Bulawawo,Malawi,"('Malawi', 'Bulawawo', 'Malawi')",Malawi,FALSE,Bulawayo,TRUE,Malawi,FALSE,,,17,Malawi,FALSE,,,,TRUE,,17,Malawi,FALSE,
5571,Malawi,Bulawayo,Malawi,"('Malawi', 'Bulawayo', 'Malawi')",Malawi,FALSE,Bulawayo,FALSE,Malawi,FALSE,,,17,Malawi,FALSE,,49,Bulawayo,FALSE,,17,Malawi,FALSE,
6429,Mangochi,Mangochi,Malawi,"('Mangochi', 'Mangochi', 'Malawi')",Mangochi,FALSE,Mangochi,FALSE,Malawi,FALSE,,,,,TRUE,,,,TRUE,,17,Malawi,FALSE,
2757,Mkhulu,Mzuzu,Malawi,"('Mkhulu', 'Mzuzu', 'Malawi')",Mkhulu,FALSE,Mzuzu,FALSE,Malawi,FALSE,,,1,Mkhulu,FALSE,,7,Mzuzu,FALSE,,17,Malawi,FALSE,
886,Mongoshi,Malawi,Malawi,"('Mongoshi', 'Malawi', 'Malawi')",Mangochi,TRUE,Malawi,FALSE,Malawi,FALSE,,,,,TRUE,,17,Malawi,FALSE,,17,Malawi,FALSE,
6170,Monke\Bay,Mangochi,Malawi,"('Monke\\Bay', 'Mangochi', 'Malawi')",Monkey Bay,TRUE,Mangochi,FALSE,Malawi,FALSE,,,,,TRUE,,,,TRUE,,17,Malawi,FALSE,
