,ID,origin_loc_100,lt_others,ln_others,lt_cur,ln_cur,other_pt,cur_pt,line100,city_8,neighborhood_9,orig_country_103,gender_4,employment_status_303,number_moves_200,work_kind_307,migrant_status_3,ethnic_group_106,ethnicity_recode_106,mother_tongue_115,refugee_214,send_money_310,financial_support_320
481,283888,"(('Muranga', 'Muranga', 'Kenya'),)",-0.7236564,37.15758579999999,-1.2659842,36.916945500000004,POINT (37.15758579999999 -0.7236564),POINT (36.9169455 -1.2659842),"LINESTRING (37.15758579999999 -0.7236564, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Female,University/technikon/correspondence student,2,University/technikon/correspondence student,Yes,Kikuyu,Kikuyu,Kikuyu,No,No,Yes
482,283890,"(('Nairobi', 'Nairobi', 'Kenya'),)",-1.2832533000000002,36.8172449,-1.2659842,36.916945500000004,POINT (36.8172449 -1.2832533),POINT (36.9169455 -1.2659842),"LINESTRING (36.8172449 -1.2832533, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Agikuyu,Agikuyu,Kikuyu,No,No,No
483,283891,"(('nan', 'Ngethi', 'Kenya'),)",-0.9571447,38.029883205468174,-1.2659842,36.916945500000004,POINT (38.02988320546817 -0.9571447),POINT (36.9169455 -1.2659842),"LINESTRING (38.02988320546817 -0.9571447, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Kikuyu,Kikuyu,Kikuyu,No,Yes,No
484,283895,"(('Kigali', 'Kigali', 'Rwanda'),)",-1.950851,30.061507000000002,-1.2659842,36.916945500000004,POINT (30.061507 -1.950851),POINT (36.9169455 -1.2659842),"LINESTRING (30.061507 -1.950851, 36.9169455 -1.2659842)",Nairobi,Kayole,Rwanda,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Hutu,Other,Kirwanda,No,Yes,No
485,283896,"(('Kirinyaga', 'Kirinyaga', 'Kenya'),)",-0.46887805,37.30276810393241,-1.2659842,36.916945500000004,POINT (37.30276810393241 -0.46887805),POINT (36.9169455 -1.2659842),"LINESTRING (37.30276810393241 -0.46887805, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Female,Housewife/homemaker,2,Housewife/homemaker,No,Embu,Other,Kiembu,No,Yes,Yes
486,283909,"(('Siaya', 'Siaya', 'Kenya'),)",-0.06040135,34.20013500999629,-1.2659842,36.916945500000004,POINT (34.20013500999629 -0.06040135),POINT (36.9169455 -1.2659842),"LINESTRING (34.20013500999629 -0.06040135, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Male,Unemployed ,0,Unemployed,No,Luo,Luo,Dholuo,No,Yes,Yes
487,283917,"(('Migori', 'Migori', 'Kenya'),)",-1.0211616,34.30964322421073,-1.2659842,36.916945500000004,POINT (34.30964322421073 -1.0211616),POINT (36.9169455 -1.2659842),"LINESTRING (34.30964322421073 -1.0211616, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Luo,Luo,Dholuo,No,Yes,No
488,283920,"(('Kisumu', 'Kisumu', 'Kenya'),)",-0.10291089999999999,34.7541761,-1.2659842,36.916945500000004,POINT (34.7541761 -0.1029109),POINT (36.9169455 -1.2659842),"LINESTRING (34.7541761 -0.1029109, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Female,Unemployed ,0,Self-employed (run small business/income generation project),Yes,Luo,Luo,Dholuo,No,No,No
489,283922,"(('Voi', 'Voi', 'Kenya'),)",-3.3976842000000005,38.584327,-1.2659842,36.916945500000004,POINT (38.584327 -3.3976842),POINT (36.9169455 -1.2659842),"LINESTRING (38.584327 -3.3976842, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Female,Unemployed ,2,Unemployed,Yes,Taita,Other,Kitaita,No,Yes,No
490,283926,"(('Migori', 'Migori', 'Kenya'),)",-1.0211616,34.30964322421073,-1.2659842,36.916945500000004,POINT (34.30964322421073 -1.0211616),POINT (36.9169455 -1.2659842),"LINESTRING (34.30964322421073 -1.0211616, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Kuria,Other,Kuria,No,No,No
491,283933,"(('Limpopo', 'Limpopo', 'South Africa'),)",-23.4735288,29.395919899999996,-26.338611,28.151111,POINT (29.3959199 -23.4735288),POINT (28.151111 -26.338611),"LINESTRING (29.3959199 -23.4735288, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Female,Other,0,Other (specify),Yes,Sepedi,Other,Sepedi,No,No,No
492,283943,"(('Lwanda', 'Lwanda', 'Kenya'),)",0.3076993,34.058616799999996,-1.2659842,36.916945500000004,POINT (34.0586168 0.3076993),POINT (36.9169455 -1.2659842),"LINESTRING (34.0586168 0.3076993, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Luo,Luo,Dholuo,No,Yes,No
493,283944,"(('Paris', 'Paris', 'France'),)",48.858889700000006,2.3200410217200766,-26.338611,28.151111,POINT (2.320041021720077 48.85888970000001),POINT (28.151111 -26.338611),"LINESTRING (2.320041021720077 48.85888970000001, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Male,Unemployed ,0,Unemployed,Yes,Sotho,Sotho,Northern Sotho,No,No,No
494,283945,"(('Pretoria', 'Pretoria', 'South Africa'),)",-25.7459374,28.187944399999996,-26.338611,28.151111,POINT (28.1879444 -25.7459374),POINT (28.151111 -26.338611),"LINESTRING (28.1879444 -25.7459374, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Tsonga,Tsonga,Tsonga,No,No,No
495,283946,"(('Madina', 'Madina', 'Ghana'),)",5.6864962,-0.16770520000000003,5.6864962,-0.16770520000000003,POINT (-0.1677052 5.6864962),POINT (-0.1677052 5.6864962),"LINESTRING (-0.1677052 5.6864962, -0.1677052 5.6864962)",Accra,Madina,Ghana,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Krobo,Other,Twi,No,Yes,No
496,283947,"(('Mpraeso', 'Mpraeso', 'Ghana'),)",6.596614,-0.7333930000000001,5.535796599999999,-0.21036370000000001,POINT (-0.7333930000000001 6.596614),POINT (-0.2103637 5.535796599999999),"LINESTRING (-0.7333930000000001 6.596614, -0.2103637 5.535796599999999)",Accra,James Town,Ghana,Male,Working part-time (formal/informal sector),3,Working part-time (formal/informal sector),Yes,Akan,Akan,Guan,No,Yes,No
497,283948,"(('Nsawam', 'Nsawam', 'Ghana'),)",5.814382,-0.34578600000000004,5.535796599999999,-0.21036370000000001,POINT (-0.345786 5.814382),POINT (-0.2103637 5.535796599999999),"LINESTRING (-0.345786 5.814382, -0.2103637 5.535796599999999)",Accra,James Town,Ghana,Male,Working full-time (formal/informal sector),2,Other (specify),Yes,Ga,Ga,Twi,No,Yes,Yes
498,283949,"(('Mkhuhlu', 'Mkhuhlu', 'South Africa'),)",-24.977692899999997,31.2450316,-26.338611,28.151111,POINT (31.2450316 -24.9776929),POINT (28.151111 -26.338611),"LINESTRING (31.2450316 -24.9776929, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Male,Unemployed ,3,Unemployed,Yes,Tsonga,Tsonga,Tsonga,No,Yes,No
499,283952,"(('Germiston', 'Germiston', 'South Africa'),)",-26.229444,28.180556,-26.338611,28.151111,POINT (28.180556 -26.229444),POINT (28.151111 -26.338611),"LINESTRING (28.180556 -26.229444, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Zulu,Zulu,Zulu,No,Yes,No
500,283956,"(('Accra', 'Accra', 'Ghana'),)",5.5571095999999995,-0.2012376,5.5488671,-0.22252159999999999,POINT (-0.2012376 5.5571096),POINT (-0.2225216 5.5488671),"LINESTRING (-0.2012376 5.5571096, -0.2225216 5.5488671)",Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Ga,Ga,Ga,No,No,No
501,283959,"(('Siaya', 'Siaya', 'Kenya'),)",-0.06040135,34.20013500999629,-1.2659842,36.916945500000004,POINT (34.20013500999629 -0.06040135),POINT (36.9169455 -1.2659842),"LINESTRING (34.20013500999629 -0.06040135, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Female,Doing casual jobs,3,Doing casual jobs,Yes,Luo,Luo,Dholuo,No,Yes,No
502,283962,"(('Niamey', 'Niamey', 'Niger'),)",13.524834,2.109823,5.535796599999999,-0.21036370000000001,POINT (2.109823 13.524834),POINT (-0.2103637 5.535796599999999),"LINESTRING (2.109823 13.524834, -0.2103637 5.535796599999999)",Accra,James Town,Niger,Male,Working full-time (formal/informal sector),1,Working full-time (formal/informal sector),No,Dogon,Other,Hausa ,No,Yes,No
503,283964,"(('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo'),)",-4.3217055,15.312597400000001,-1.2659842,36.916945500000004,POINT (15.3125974 -4.3217055),POINT (36.9169455 -1.2659842),"LINESTRING (15.3125974 -4.3217055, 36.9169455 -1.2659842)",Nairobi,Kayole,Democratic Republic Of The Congo,Female,Unemployed ,2,Unemployed,Yes,Banyarwanda,Other,Kikongo,Yes,No,No
504,283967,"(('Tamale', 'Tamale', 'Ghana'),)",9.4051992,-0.8423985999999999,5.5488671,-0.22252159999999999,POINT (-0.8423985999999999 9.4051992),POINT (-0.2225216 5.5488671),"LINESTRING (-0.8423985999999999 9.4051992, -0.2225216 5.5488671)",Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Dagomba,Dagomba,Dagbani,No,Yes,No
505,283970,"(('Takoradi', 'Takoradi', 'Ghana'),)",4.8874010000000006,-1.7519316000000003,5.6864962,-0.16770520000000003,POINT (-1.7519316 4.887401000000001),POINT (-0.1677052 5.6864962),"LINESTRING (-1.7519316 4.887401000000001, -0.1677052 5.6864962)",Accra,Madina,Ghana,Female,Casual employment/temporary worker,3,Casual employment/temporary worker,Yes,Krobo,Other,Krobo,No,Yes,No
506,283974,"(('Beira', 'Beira', 'Mozambique'),)",-19.828707,34.841782,-26.338611,28.151111,POINT (34.841782 -19.828707),POINT (28.151111 -26.338611),"LINESTRING (34.841782 -19.828707, 28.151111 -26.338611)",Johannesburg,Katlehong ,Mozambique,Female,Working part-time (formal/informal sector),1,Working part-time (formal/informal sector),No,Ndawo,Other,Ndawo,No,Yes,No
507,283975,"(('Arusha', 'Arusha', 'Tanzania'),)",-3.52386665,36.8004200748534,-1.2659842,36.916945500000004,POINT (36.8004200748534 -3.52386665),POINT (36.9169455 -1.2659842),"LINESTRING (36.8004200748534 -3.52386665, 36.9169455 -1.2659842)",Nairobi,Kayole,Tanzania,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Maasai,Other,Kimaasai,No,No,Yes
508,283976,"(('Bukavu', 'Bukavu', 'Democratic Republic of the Congo'),)",-2.51039075,28.8336436,-1.2659842,36.916945500000004,POINT (28.8336436 -2.51039075),POINT (36.9169455 -1.2659842),"LINESTRING (28.8336436 -2.51039075, 36.9169455 -1.2659842)",Nairobi,Kayole,Democratic Republic Of The Congo,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Bushi,Other,Kikongo,No,No,No
509,283981,"(('Ngozi', 'Ngozi', 'Burundi'),)",-2.8820728,29.9422406,-1.2659842,36.916945500000004,POINT (29.9422406 -2.8820728),POINT (36.9169455 -1.2659842),"LINESTRING (29.9422406 -2.8820728, 36.9169455 -1.2659842)",Nairobi,Kayole,Burundi,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),No,Hutu,Other,Kirundi,No,Yes,No
510,283987,"(('La', 'Accra', 'Ghana'),)",5.5602324,-0.15764129999999998,5.535796599999999,-0.21036370000000001,POINT (-0.1576413 5.5602324),POINT (-0.2103637 5.535796599999999),"LINESTRING (-0.1576413 5.5602324, -0.2103637 5.535796599999999)",Accra,James Town,Ghana,Female,Unemployed ,2,Unemployed,No,Ga,Ga,Ga,No,No,No
511,283990,"(('Kisumu', 'Kisumu', 'Kenya'),)",-0.10291089999999999,34.7541761,-1.2659842,36.916945500000004,POINT (34.7541761 -0.1029109),POINT (36.9169455 -1.2659842),"LINESTRING (34.7541761 -0.1029109, 36.9169455 -1.2659842)",Nairobi,Kayole,Kenya,Female,Unemployed ,0,Unemployed,Yes,Luo,Luo,Dholuo,No,No,No
512,283991,"(('Madina', 'Accra', 'Ghana'),)",5.6864962,-0.16770520000000003,5.6864962,-0.16770520000000003,POINT (-0.1677052 5.6864962),POINT (-0.1677052 5.6864962),"LINESTRING (-0.1677052 5.6864962, -0.1677052 5.6864962)",Accra,Madina,Ghana,Male,Working full-time (formal/informal sector),1,Working full-time (formal/informal sector),Yes,Ewe,Ewe,Ewe,No,No,No
513,283992,"(('Harare', 'Harare', 'Zimbabwe'),)",-17.831773000000002,31.045686,-26.338611,28.151111,POINT (31.045686 -17.831773),POINT (28.151111 -26.338611),"LINESTRING (31.045686 -17.831773, 28.151111 -26.338611)",Johannesburg,Katlehong ,Zimbabwe,Male,Working full-time (formal/informal sector),3,Other (specify),No,Ndebele,Ndebele,Ndebele,No,No,No
514,283994,"(('Harare', 'Harare', 'Zimbabwe'),)",-17.831773000000002,31.045686,-26.338611,28.151111,POINT (31.045686 -17.831773),POINT (28.151111 -26.338611),"LINESTRING (31.045686 -17.831773, 28.151111 -26.338611)",Johannesburg,Katlehong ,Zimbabwe,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Shona,Other,Shona,No,Yes,No
515,283998,"(('Lagos', 'Lagos', 'Nigeria'),)",6.4550575,3.3941795,5.535796599999999,-0.21036370000000001,POINT (3.3941795 6.4550575),POINT (-0.2103637 5.535796599999999),"LINESTRING (3.3941795 6.4550575, -0.2103637 5.535796599999999)",Accra,James Town,Nigeria,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Yoruba,Yoruba,Hausa,No,Yes,No
516,284000,"(('James Town', 'Accra', 'Ghana'),)",5.535796599999999,-0.21036370000000001,5.535796599999999,-0.21036370000000001,POINT (-0.2103637 5.535796599999999),POINT (-0.2103637 5.535796599999999),"LINESTRING (-0.2103637 5.535796599999999, -0.2103637 5.535796599999999)",Accra,James Town,Ghana,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Kwewu,Other,Twi,No,Yes,No
517,284003,"(('nan', 'Bato', 'Togo'),)",7.719619000000001,0.7191630999999999,5.6864962,-0.16770520000000003,POINT (0.7191630999999999 7.719619000000001),POINT (-0.1677052 5.6864962),"LINESTRING (0.7191630999999999 7.719619000000001, -0.1677052 5.6864962)",Accra,Madina,Togo,Female,Unemployed ,4,Unemployed,No,Ewe,Ewe,Ewe ,No,No,No
518,284004,"(('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo'),)",-4.3217055,15.312597400000001,-1.2659842,36.916945500000004,POINT (15.3125974 -4.3217055),POINT (36.9169455 -1.2659842),"LINESTRING (15.3125974 -4.3217055, 36.9169455 -1.2659842)",Nairobi,Kayole,Democratic Republic Of The Congo,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Bushi,Other,Kikongo,No,No,No
519,284007,"(('Bujumbura', 'Bujumbura', 'Burundi'),)",-3.3638125,29.3675028,-1.2659842,36.916945500000004,POINT (29.3675028 -3.3638125),POINT (36.9169455 -1.2659842),"LINESTRING (29.3675028 -3.3638125, 36.9169455 -1.2659842)",Nairobi,Kayole,Burundi,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Hutu,Other,Hutu ,No,Yes,No
520,284008,"(('Tamale', 'Tamale', 'Ghana'),)",9.4051992,-0.8423985999999999,5.5488671,-0.22252159999999999,POINT (-0.8423985999999999 9.4051992),POINT (-0.2225216 5.5488671),"LINESTRING (-0.8423985999999999 9.4051992, -0.2225216 5.5488671)",Accra,Old Fadama,Ghana,Male,Working part-time (formal/informal sector),1,Working part-time (formal/informal sector),Yes,Dagbani,Other,Dagbani,No,Yes,No
521,284009,"(('Circle', 'Circle', 'Ghana'),)",5.5692888,-0.21564470000000002,5.5488671,-0.22252159999999999,POINT (-0.2156447 5.5692888),POINT (-0.2225216 5.5488671),"LINESTRING (-0.2156447 5.5692888, -0.2225216 5.5488671)",Accra,Old Fadama,Ghana,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Dangomba,Other,Dagbani ,No,No,No
522,284011,"(('Akpakpava', 'Benin City', 'Nigeria'),)",6.3431053,5.6347825,5.5488671,-0.22252159999999999,POINT (5.6347825 6.3431053),POINT (-0.2225216 5.5488671),"LINESTRING (5.6347825 6.3431053, -0.2225216 5.5488671)",Accra,Old Fadama,Nigeria,Female,Self-employed (run small business/income generation project),6,Self-employed (run small business/income generation project),No,Yuroba,Other,Yuroba,No,Yes,No
523,284020,"(('Sekondi', 'Sekondi', 'Ghana'),)",4.937,-1.7127928,5.6864962,-0.16770520000000003,POINT (-1.7127928 4.937),POINT (-0.1677052 5.6864962),"LINESTRING (-1.7127928 4.937, -0.1677052 5.6864962)",Accra,Madina,Ghana,Female,University/technikon/correspondence student,3,Unemployed,Yes,Akan,Akan,Fanti,No,No,No
524,284021,"(('Madina', 'Madina99', 'Ghana'),)",5.6864962,-0.16770520000000003,5.6864962,-0.16770520000000003,POINT (-0.1677052 5.6864962),POINT (-0.1677052 5.6864962),"LINESTRING (-0.1677052 5.6864962, -0.1677052 5.6864962)",Accra,Madina,Ghana,Male,Unemployed ,-3,Unemployed,Yes,Akan,Akan,Akuapim Twi,No,Yes,Yes
525,284023,"(('Wulensi', 'Wulensi', 'Ghana'),)",8.654739,0.001288,5.5488671,-0.22252159999999999,POINT (0.001288 8.654738999999999),POINT (-0.2225216 5.5488671),"LINESTRING (0.001288 8.654738999999999, -0.2225216 5.5488671)",Accra,Old Fadama,Ghana,Female,Other,2,Other (specify),Yes,Gur,Other,Kokomba ,No,No,Yes
526,284028,"(('Germiston', 'Germiston', 'South Africa'),)",-26.229444,28.180556,-26.338611,28.151111,POINT (28.180556 -26.229444),POINT (28.151111 -26.338611),"LINESTRING (28.180556 -26.229444, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Female,Unemployed ,0,Unemployed,Yes,Zulu,Zulu,Zulu,No,No,No
527,284030,"(('Sakhile', 'Katlehong', 'South Africa'),)",-26.965,29.21,-26.338611,28.151111,POINT (29.21 -26.965),POINT (28.151111 -26.338611),"LINESTRING (29.21 -26.965, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Female,Unemployed ,0,Unemployed,Yes,Zulu,Zulu,Zulu,No,No,No
528,284044,"(('Germiston', 'Germiston', 'South Africa'),)",-26.229444,28.180556,-26.338611,28.151111,POINT (28.180556 -26.229444),POINT (28.151111 -26.338611),"LINESTRING (28.180556 -26.229444, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Male,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Sotho,Sotho,Sesotho,No,No,No
529,284047,"(('Johannesburg', 'Johannesburg', 'South Africa'),)",-26.205,28.049721999999996,-26.338611,28.151111,POINT (28.049722 -26.205),POINT (28.151111 -26.338611),"LINESTRING (28.049722 -26.205, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Female,Doing casual jobs,3,Self-employed (run small business/income generation project),Yes,Sotho,Sotho,Sotho,No,Yes,Yes
530,284048,"(('Lebowakgomo', 'Lebowakgomo', 'South Africa'),)",-24.300277800000003,29.541111100000002,-26.338611,28.151111,POINT (29.5411111 -24.3002778),POINT (28.151111 -26.338611),"LINESTRING (29.5411111 -24.3002778, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Female,Unemployed ,2,Unemployed,No,Sepedi,Other,Sepedi,No,Yes,Yes
531,284049,"(('Nelspruit', 'Thsh', 'South Africa'),)",-25.481944,30.984721999999998,-26.338611,28.151111,POINT (30.984722 -25.481944),POINT (28.151111 -26.338611),"LINESTRING (30.984722 -25.481944, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Female,University/technikon/correspondence student,0,University/technikon/correspondence student,Yes,Zulu,Zulu,Zulu,No,No,No
532,284050,"(('Katlehong', 'Katlehong', 'South Africa'),)",-26.338611,28.151111,-26.338611,28.151111,POINT (28.151111 -26.338611),POINT (28.151111 -26.338611),"LINESTRING (28.151111 -26.338611, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Male,Unemployed ,0,Unemployed,Yes,Sotho,Sotho,Sotho,No,No,Yes
533,284051,"(('Nyembani', 'Maputo', 'Mozambique'),)",-25.966213,32.56745,-26.338611,28.151111,POINT (32.56745 -25.966213),POINT (28.151111 -26.338611),"LINESTRING (32.56745 -25.966213, 28.151111 -26.338611)",Johannesburg,Katlehong ,Mozambique,Female,Unemployed ,0,Unemployed,No,Shona,Other,Shona,No,No,No
534,284052,"(('Germiston', 'Germiston', 'South Africa'),)",-26.229444,28.180556,-26.338611,28.151111,POINT (28.180556 -26.229444),POINT (28.151111 -26.338611),"LINESTRING (28.180556 -26.229444, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Female,Unemployed ,1,Unemployed,Yes,Sotho,Sotho,Sotho,No,No,No
535,284053,"(('Johannesburg', 'Johannesburg', 'South Africa'),)",-26.205,28.049721999999996,-26.338611,28.151111,POINT (28.049722 -26.205),POINT (28.151111 -26.338611),"LINESTRING (28.049722 -26.205, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Female,Unemployed ,6,Unemployed,Yes,Tsonga,Tsonga,Tsonga,No,No,Yes
536,284054,"(('nan', 'Nqutu', 'South Africa'),)",-28.2166667,30.6733333,-26.338611,28.151111,POINT (30.6733333 -28.2166667),POINT (28.151111 -26.338611),"LINESTRING (30.6733333 -28.2166667, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Female,Unemployed ,1,Unemployed,Yes,Zulu,Zulu,Zulu,No,No,No
537,284055,"(('Alberton', 'Alberton', 'South Africa'),)",-26.2529561,28.1270777,-26.338611,28.151111,POINT (28.1270777 -26.2529561),POINT (28.151111 -26.338611),"LINESTRING (28.1270777 -26.2529561, 28.151111 -26.338611)",Johannesburg,Katlehong ,South Africa,Male,University/technikon/correspondence student,99,University/technikon/correspondence student,Yes,South Sotho,Other,South Sotho,No,No,No
538,284056,"(('Maseru', 'Maseru', 'Lesotho'),)",-29.310053999999997,27.478222,-26.338611,28.151111,POINT (27.478222 -29.310054),POINT (28.151111 -26.338611),"LINESTRING (27.478222 -29.310054, 28.151111 -26.338611)",Johannesburg,Katlehong ,Lesotho,Male,Self-employed (run small business/income generation project),99,Self-employed (run small business/income generation project),No,Sotho,Sotho,Sotho,No,Yes,No
539,284057,"(('Akim Oda', 'Akim Oda', 'Ghana'),)",5.9204419999999995,-0.985431,5.6864962,-0.16770520000000003,POINT (-0.9854309999999999 5.920442),POINT (-0.1677052 5.6864962),"LINESTRING (-0.9854309999999999 5.920442, -0.1677052 5.6864962)",Accra,Madina,Ghana,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Akan,Akan,Twi,No,Yes,No
540,284060,"(('Winneba', 'Winneba', 'Ghana'),)",5.35006,-0.62134,5.535796599999999,-0.21036370000000001,POINT (-0.62134 5.35006),POINT (-0.2103637 5.535796599999999),"LINESTRING (-0.62134 5.35006, -0.2103637 5.535796599999999)",Accra,James Town,Ghana,Female,Self-employed (run small business/income generation project),5,Self-employed (run small business/income generation project),Yes,Fante,Other,Fante,No,Yes,No
541,284068,"(('Accra', 'Accra', 'Ghana'),)",5.5571095999999995,-0.2012376,5.5488671,-0.22252159999999999,POINT (-0.2012376 5.5571096),POINT (-0.2225216 5.5488671),"LINESTRING (-0.2012376 5.5571096, -0.2225216 5.5488671)",Accra,Old Fadama,Ghana,Female,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,Ewe,No,Yes,No
542,284075,"(('Ho', 'Ho', 'Ghana'),)",6.612659799999999,0.46889319999999995,5.535796599999999,-0.21036370000000001,POINT (0.4688932 6.612659799999999),POINT (-0.2103637 5.535796599999999),"LINESTRING (0.4688932 6.612659799999999, -0.2103637 5.535796599999999)",Accra,James Town,Ghana,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,Ewe ,No,Yes,No
543,284084,"(('Abuja', 'Kaduna', 'Nigeria'),)",9.064330499999999,7.4892974,5.6864962,-0.16770520000000003,POINT (7.4892974 9.064330499999999),POINT (-0.1677052 5.6864962),"LINESTRING (7.4892974 9.064330499999999, -0.1677052 5.6864962)",Accra,Madina,Nigeria,Male,Working full-time (formal/informal sector),-3,Working full-time (formal/informal sector),No,Igbo,Igbo,Igboze,No,Yes,Yes
544,284085,"(('nan', 'Timbou', 'Togo'),)",11.0382687,0.11076760000000002,5.535796599999999,-0.21036370000000001,POINT (0.1107676 11.0382687),POINT (-0.2103637 5.535796599999999),"LINESTRING (0.1107676 11.0382687, -0.2103637 5.535796599999999)",Accra,James Town,Togo,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Bimoba,Other,Bimoba,No,Yes,No
545,284088,"(('Accra', 'Accra', 'Ghana'),)",5.5571095999999995,-0.2012376,5.5488671,-0.22252159999999999,POINT (-0.2012376 5.5571096),POINT (-0.2225216 5.5488671),"LINESTRING (-0.2012376 5.5571096, -0.2225216 5.5488671)",Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Ga,Ga,Ga,No,No,No
546,284089,"(('Kpalime', 'Kpalime', 'Togo'),)",6.9106565,0.6323982,5.5488671,-0.22252159999999999,POINT (0.6323982 6.9106565),POINT (-0.2225216 5.5488671),"LINESTRING (0.6323982 6.9106565, -0.2225216 5.5488671)",Accra,Old Fadama,Togo,Male,Casual employment/temporary worker,3,Casual employment/temporary worker,No,Ewe,Ewe,Ewe,No,Yes,Yes
547,284124,"(('Newtown', 'Newtown', 'Ghana'),)",5.8126502,-2.4420011,5.6864962,-0.16770520000000003,POINT (-2.4420011 5.8126502),POINT (-0.1677052 5.6864962),"LINESTRING (-2.4420011 5.8126502, -0.1677052 5.6864962)",Accra,Madina,Ghana,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Dangme,Other,Dangme,No,No,No
548,284135,"(('Victoria Island', 'Victoria Island', 'Nigeria'),)",6.4296012000000005,3.4172646,5.535796599999999,-0.21036370000000001,POINT (3.4172646 6.4296012),POINT (-0.2103637 5.535796599999999),"LINESTRING (3.4172646 6.4296012, -0.2103637 5.535796599999999)",Accra,James Town,Nigeria,Female,Unemployed ,3,Unemployed,No,Yuroba,Other,Yuroba ,No,No,No
549,284137,"(('Aba', 'Aba', 'Nigeria'),)",5.112735,7.364349000000001,5.6864962,-0.16770520000000003,POINT (7.364349000000001 5.112735),POINT (-0.1677052 5.6864962),"LINESTRING (7.364349000000001 5.112735, -0.1677052 5.6864962)",Accra,Madina,Nigeria,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),No,Igbo,Igbo,Izi,No,No,No
